chrom	win.start	normalized	segmented	CN
chr2	172000	-0.0428	-0.3253	2
chr2	172200	-0.1579	-0.3253	2
chr2	172400	-0.0243	-0.3253	2
chr2	172600	-0.2812	-0.3253	2
chr2	172800	-0.1871	-0.3253	2
chr2	173000	-0.0567	-0.3253	2
chr2	173200	-0.245	-0.3253	2
chr2	173400	-0.1963	-0.3253	2
chr2	173600	-0.2222	-0.3253	2
chr2	173800	-0.0783	-0.3253	2
chr2	174000	-0.2369	-0.3253	2
chr2	174200	-0.1672	-0.3253	2
chr2	174400	-0.2025	-0.3253	2
chr2	174600	-0.3588	-0.3253	2
chr2	174800	-0.3054	-0.3253	2
chr2	175000	-0.2228	-0.3253	2
chr2	175200	-0.402	-0.3253	2
chr2	175400	-0.2318	-0.3253	2
chr2	175600	-0.3012	-0.3253	2
chr2	175800	-0.2675	-0.3253	2
chr2	176000	-0.3469	-0.3253	2
chr2	176200	-0.3472	-0.3253	2
chr2	176400	-0.319	-0.3253	2
chr2	176600	-0.3416	-0.3253	2
chr2	176800	-0.5205	-0.3253	2
chr2	177000	-0.401	-0.3253	2
chr2	177200	-0.6402	-0.3253	2
chr2	177400	-0.3909	-0.3253	2
chr2	177600	-0.2781	-0.3253	2
chr2	177800	-0.1906	-0.3253	2
chr2	178000	-0.1716	-0.3253	2
chr2	178200	-0.3002	-0.3253	2
chr2	178400	-0.1155	-0.3253	2
chr2	178600	-0.3297	-0.3253	2
chr2	178800	-0.343	-0.3253	2
chr2	179000	-0.2015	-0.3253	2
chr2	179200	-0.3348	-0.3253	2
chr2	179400	-0.4649	-0.3253	2
chr2	179600	-0.3303	-0.3253	2
chr2	179800	-0.1181	-0.3253	2
chr2	180000	-0.3747	-0.3253	2
chr2	180200	-0.3549	-0.3253	2
chr2	180400	-0.4063	-0.3253	2
chr2	180600	-0.3118	-0.3253	2
chr2	180800	-0.453	-0.3253	2
chr2	181000	-0.3934	-0.3253	2
chr2	181200	-0.3681	-0.3253	2
chr2	181400	-0.4494	-0.3253	2
chr2	181600	-0.3459	-0.3253	2
chr2	181800	-0.2736	-0.3253	2
chr2	182000	-0.5028	-0.3253	2
chr2	182200	-0.4574	-0.3253	2
chr2	182400	-0.4187	-0.3253	2
chr2	182600	-0.4276	-0.3253	2
chr2	182800	-0.2895	-0.3253	2
chr2	183000	-0.3885	-0.3253	2
chr2	183200	-0.3432	-0.3253	2
chr2	183400	-0.2359	-0.3253	2
chr2	183600	-0.1471	-0.3253	2
chr2	183800	-0.2279	-0.3253	2
chr2	184000	-0.3489	-0.3253	2
chr2	184200	-0.2059	-0.3253	2
chr2	184400	-0.4136	-0.3253	2
chr2	184600	-0.1486	-0.3253	2
chr2	184800	-0.5126	-0.3253	2
chr2	185000	-0.4938	-0.3253	2
chr2	185200	-0.5834	-0.3253	2
chr2	185400	-0.5083	-0.3253	2
chr2	185600	-0.7043	-0.3253	2
chr2	185800	-0.623	-0.3253	2
chr2	186000	-0.3653	-0.3253	2
chr2	186200	-0.5189	-0.3253	2
chr2	186400	-0.3874	-0.3253	2
chr2	186600	-0.3386	-0.3253	2
chr2	186800	-0.3655	-0.3253	2
chr2	187000	-0.1778	-0.3253	2
chr2	187200	-0.2294	-0.3253	2
chr2	187400	-0.2842	-0.3253	2
chr2	187600	-0.2293	-0.3253	2
chr2	187800	-0.1663	-0.3253	2
chr2	188000	-0.407	-0.3253	2
chr2	188200	-0.3942	-0.3253	2
chr2	188400	-0.5056	-0.3253	2
chr2	188600	-0.5452	-0.3253	2
chr2	188800	-0.5166	-0.3253	2
chr2	189000	-0.4799	-0.3253	2
chr2	189200	-0.3732	-0.3253	2
chr2	189400	-0.3854	-0.3253	2
chr2	189600	-0.4079	-0.3253	2
chr2	189800	-0.3812	-0.3253	2
chr2	190000	-0.0506	-0.3253	2
chr2	190200	-0.3031	-0.3253	2
chr2	190400	-0.4073	-0.3253	2
chr2	190600	-0.2347	-0.3253	2
chr2	190800	-0.2275	-0.3253	2
chr2	191000	-0.2397	-0.3253	2
chr2	191200	-0.1723	-0.3253	2
chr2	191400	-0.2999	-0.3253	2
chr2	191600	-0.2105	-0.3253	2
chr2	191800	-0.1038	-0.3253	2
chr2	192000	-0.1833	-0.3253	2
chr2	192200	-0.1166	-0.3253	2
chr2	192400	-0.0982	-0.3253	2
chr2	192600	-0.1142	-0.3253	2
chr2	192800	-0.3341	-0.3253	2
chr2	193000	-0.4644	-0.3253	2
chr2	193200	-0.3351	-0.3253	2
chr2	193400	-0.5522	-0.3253	2
chr2	193600	-0.5233	-0.3253	2
chr2	193800	-0.5449	-0.3253	2
chr2	194000	-0.4745	-0.3253	2
chr2	194200	-0.6499	-0.3253	2
chr2	194400	-0.6055	-0.3253	2
chr2	194600	-0.4147	-0.3253	2
chr2	194800	-0.5766	-0.3253	2
chr2	195000	-0.5106	-0.3253	2
chr2	195200	-0.4264	-0.3253	2
chr2	195400	-0.5981	-0.3253	2
chr2	195600	-0.4938	-0.3253	2
chr2	195800	-0.3464	-0.3253	2
chr2	196000	-0.3943	-0.3253	2
chr2	196200	-0.0478	-0.3253	2
chr2	196400	-0.38	-0.3253	2
chr2	196600	-0.2133	-0.3253	2
chr2	196800	-0.1666	-0.3253	2
chr2	197000	-0.2942	-0.3253	2
chr2	197200	-0.3354	-0.3253	2
chr2	197400	-0.4097	-0.3253	2
chr2	197600	-0.2689	-0.3253	2
chr2	197800	-0.2094	-0.3253	2
chr2	198000	-0.147	-0.3253	2
chr2	198200	-0.2716	-0.3253	2
chr2	198400	-0.2602	-0.3253	2
chr2	198600	-0.3547	-0.3253	2
chr2	198800	-0.4779	-0.3253	2
chr2	199000	-0.4258	-0.3253	2
chr2	199200	-0.3791	-0.3253	2
chr2	199400	-0.4401	-0.3253	2
chr2	199600	-0.4928	-0.3253	2
chr2	199800	-0.2734	-0.3253	2
chr2	2e+05	-0.3477	-0.3253	2
chr2	200200	-0.4344	-0.3253	2
chr2	200400	-0.2477	-0.3253	2
chr2	200600	-0.3918	-0.3253	2
chr2	200800	-0.2522	-0.3253	2
chr2	201000	-0.2968	-0.3253	2
chr2	201200	-0.1568	-0.3253	2
chr2	201400	-0.0774	-0.3253	2
chr2	201600	-0.0968	-0.3253	2
chr2	201800	-0.2347	-0.3253	2
chr2	202000	-0.0032	-0.3253	2
chr2	202200	-0.2218	-0.3253	2
chr2	202400	-0.2311	-0.3253	2
chr2	202600	-0.3067	-0.3253	2
chr2	202800	-0.2034	-0.3253	2
chr2	203000	-0.0317	-0.3253	2
chr2	203200	-0.057	-0.3253	2
chr2	203400	-0.3017	-0.3253	2
chr2	203600	-0.1993	-0.3253	2
chr2	203800	-0.2451	-0.3253	2
chr2	204000	-0.1964	-0.3253	2
chr2	204200	-0.2289	-0.3253	2
chr2	204400	-0.2225	-0.3253	2
chr2	204600	-0.0883	-0.3253	2
chr2	204800	-0.2696	-0.3253	2
chr2	205000	-0.255	-0.3253	2
chr2	205200	-0.0856	-0.3253	2
chr2	205400	-0.39	-0.3253	2
chr2	205600	-0.3407	-0.3253	2
chr2	205800	-0.4933	-0.3253	2
chr2	206000	-0.264	-0.3253	2
chr2	206200	-0.25	-0.3253	2
chr2	206400	-0.1859	-0.3253	2
chr2	206600	-0.2692	-0.3253	2
chr2	206800	-0.3777	-0.3253	2
chr2	207000	-0.37	-0.3253	2
chr2	207200	-0.2827	-0.3253	2
chr2	207400	-0.3379	-0.3253	2
chr2	207600	-0.1562	-0.3253	2
chr2	207800	-0.0649	-0.3253	2
chr2	208000	-0.1839	-0.3253	2
chr2	208200	-0.2188	-0.3253	2
chr2	208400	-0.2614	-0.3253	2
chr2	208600	-0.1995	-0.3253	2
chr2	208800	-0.133	-0.3253	2
chr2	209000	-0.3137	-0.3253	2
chr2	209200	-0.2546	-0.3253	2
chr2	209400	-0.2803	-0.3253	2
chr2	209600	-0.1215	-0.3253	2
chr2	209800	-0.5739	-0.3253	2
chr2	210000	-0.3845	-0.3253	2
chr2	210200	-0.3479	-0.3253	2
chr2	210400	-0.4031	-0.3253	2
chr2	210600	-0.4009	-0.3253	2
chr2	210800	-0.4682	-0.3253	2
chr2	211000	-0.4661	-0.3253	2
chr2	211200	-0.3711	-0.3253	2
chr2	211400	-0.5828	-0.3253	2
chr2	211600	-0.5145	-0.3253	2
chr2	211800	-0.3354	-0.3253	2
chr2	212000	-0.4744	-0.3253	2
chr2	212200	-0.5039	-0.3253	2
chr2	212400	-0.6742	-0.3253	2
chr2	212600	-0.585	-0.3253	2
chr2	212800	-0.4591	-0.3253	2
chr2	213000	-0.539	-0.3253	2
chr2	213200	-0.6085	-0.3253	2
chr2	213400	-0.4174	-0.3253	2
chr2	213600	-0.0466	-0.3253	2
chr2	213800	-0.4193	-0.3253	2
chr2	214000	-0.5294	-0.3253	2
chr2	214200	-0.3049	-0.3253	2
chr2	214400	-0.4946	-0.3253	2
chr2	214600	-0.4294	-0.3253	2
chr2	214800	-0.5095	-0.3253	2
chr2	215000	-0.4161	-0.3253	2
chr2	215200	-0.3902	-0.3253	2
chr2	215400	-0.4912	-0.3253	2
chr2	215600	-0.3752	-0.3253	2
chr2	215800	-0.2239	-0.3253	2
chr2	216000	-0.2733	-0.3253	2
chr2	216200	-0.2067	-0.3253	2
chr2	216400	-0.2585	-0.3253	2
chr2	216600	-0.1716	-0.3253	2
chr2	216800	-0.0836	-0.3253	2
chr2	217000	-0.1919	-0.3253	2
chr2	217200	-0.1332	-0.3253	2
chr2	217400	-0.376	-0.3253	2
chr2	217600	-0.2002	-0.3253	2
chr2	217800	-0.2911	-0.3253	2
chr2	218000	-0.2963	-0.3253	2
chr2	218200	-0.1357	-0.3253	2
chr2	218400	-0.2645	-0.3253	2
chr2	218600	-0.3253	-0.3253	2
chr2	218800	-0.0944	-0.3253	2
chr2	219000	-0.0886	-0.3253	2
chr2	219200	-0.1091	-0.3253	2
chr2	219400	-3e-04	-0.3253	2
chr2	219600	-0.3024	-0.3253	2
chr2	219800	-0.2025	-0.3253	2
chr2	220000	-0.1606	-0.3253	2
chr2	220200	-0.358	-0.3253	2
chr2	220400	-0.2161	-0.3253	2
chr2	220600	-0.2139	-0.3253	2
chr2	220800	-0.264	-0.3253	2
chr2	221000	-0.1455	-0.3253	2
chr2	221200	-0.2346	-0.3253	2
chr2	221400	-0.3438	-0.3253	2
chr2	221600	-0.2986	-0.3253	2
chr2	221800	-0.4841	-0.3253	2
chr2	222000	-0.4065	-0.3253	2
chr2	222200	-0.3854	-0.3253	2
chr2	222400	-0.479	-0.3253	2
chr2	222600	-0.4595	-0.3253	2
chr2	222800	-0.3533	-0.3253	2
chr2	223000	-0.411	-0.3253	2
chr2	223200	-0.1598	-0.3253	2
chr2	223400	0.0145	-0.3253	2
chr2	223600	-0.1324	-0.3253	2
chr2	223800	-0.2526	-0.3253	2
chr2	224000	-0.2811	-0.3253	2
chr2	224200	-0.1089	-0.3253	2
chr2	224400	-0.2116	-0.3253	2
chr2	224600	-0.276	-0.3253	2
chr2	224800	-0.24	-0.3253	2
chr2	225000	-0.0612	-0.3253	2
chr2	225200	-0.4536	-0.3253	2
chr2	225400	-0.4372	-0.3253	2
chr2	225600	-0.4386	-0.3253	2
chr2	225800	-0.2342	-0.3253	2
chr2	226000	-0.3588	-0.3253	2
chr2	226200	-0.1941	-0.3253	2
chr2	226400	-0.351	-0.3253	2
chr2	226600	-0.3264	-0.3253	2
chr2	226800	-0.2308	-0.3253	2
chr2	227000	-0.2095	-0.3253	2
chr2	227200	-0.2536	-0.3253	2
chr2	227400	-0.187	-0.3253	2
chr2	227600	-0.1744	-0.3253	2
chr2	227800	-0.2076	-0.3253	2
chr2	228000	-0.2927	-0.3253	2
chr2	228200	-0.1179	-0.3253	2
chr2	228400	-0.1537	-0.3253	2
chr2	228600	-0.2026	-0.3253	2
chr2	228800	-0.183	-0.3253	2
chr2	229000	-0.4451	-0.3253	2
chr2	229200	-0.3034	-0.3253	2
chr2	229400	-0.3978	-0.3253	2
chr2	229600	-0.3724	-0.3253	2
chr2	229800	-0.3416	-0.3253	2
chr2	230000	-0.5525	-0.3253	2
chr2	230200	-0.3945	-0.3253	2
chr2	230400	-0.3747	-0.3253	2
chr2	230600	-0.3312	-0.3253	2
chr2	230800	-0.3442	-0.3253	2
chr2	231000	-0.1986	-0.3253	2
chr2	231200	-0.1807	-0.3253	2
chr2	231400	-0.1999	-0.3253	2
chr2	231600	-0.431	-0.3253	2
chr2	231800	-0.2706	-0.3253	2
chr2	232000	-0.2295	-0.3253	2
chr2	232200	-0.1006	-0.3253	2
chr2	232400	-0.0737	-0.3253	2
chr2	232600	-0.072	-0.3253	2
chr2	232800	-0.1923	-0.3253	2
chr2	233000	-0.2188	-0.3253	2
chr2	233200	-0.4098	-0.3253	2
chr2	233400	-0.2184	-0.3253	2
chr2	233600	-0.3491	-0.3253	2
chr2	233800	-0.2258	-0.3253	2
chr2	234000	-0.8951	-0.3253	2
chr2	234200	-0.3829	-0.3253	2
chr2	234400	-0.2021	-0.3253	2
chr2	234600	-0.2393	-0.3253	2
chr2	234800	-0.263	-0.3253	2
chr2	235000	-0.3343	-0.3253	2
chr2	235200	-0.3337	-0.3253	2
chr2	235400	-0.3308	-0.3253	2
chr2	235600	-0.054	-0.3253	2
chr2	235800	-0.3142	-0.3253	2
chr2	236000	-0.3531	-0.3253	2
chr2	236200	-0.2938	-0.3253	2
chr2	236400	-0.3151	-0.3253	2
chr2	236600	-0.264	-0.3253	2
chr2	236800	-0.2836	-0.3253	2
chr2	237000	-0.2733	-0.3253	2
chr2	237200	-0.524	-0.3253	2
chr2	237400	-0.4684	-0.3253	2
chr2	237600	-0.5428	-0.3253	2
chr2	237800	-0.2806	-0.3253	2
chr2	238000	-0.3991	-0.3253	2
chr2	238200	-0.3591	-0.3253	2
chr2	238400	-0.4297	-0.3253	2
chr2	238600	-0.3488	-0.3253	2
chr2	238800	-0.3779	-0.3253	2
chr2	239000	-0.4822	-0.3253	2
chr2	239200	-0.3691	-0.3253	2
chr2	239400	-0.353	-0.3253	2
chr2	239600	-0.362	-0.3253	2
chr2	239800	-0.772	-0.3253	2
chr2	240000	-0.7384	-0.3253	2
chr2	240200	-0.3549	-0.3253	2
chr2	240400	-0.64	-0.3253	2
chr2	240600	-0.6438	-0.3253	2
chr2	240800	-0.4942	-0.3253	2
chr2	241000	-0.6452	-0.3253	2
chr2	241200	-0.5534	-0.3253	2
chr2	241400	-0.4788	-0.3253	2
chr2	241600	-0.6353	-0.3253	2
chr2	241800	-0.5795	-0.3253	2
chr2	242000	-0.4473	-0.3253	2
chr2	242200	-0.2891	-0.3253	2
chr2	242400	-0.1677	-0.3253	2
chr2	242600	-0.4834	-0.3253	2
chr2	242800	-0.4983	-0.3253	2
chr2	243000	-0.8821	-0.3253	2
chr3	0	-1.1365	-0.46405	2
chr3	200	-0.5894	-0.46405	2
chr3	400	-0.5062	-0.46405	2
chr3	600	-0.1148	-0.46405	2
chr3	800	-0.518	-0.46405	2
chr3	1000	-0.2539	-0.46405	2
chr3	1200	-0.5043	-0.46405	2
chr3	1400	-0.4604	-0.46405	2
chr3	1600	-0.4845	-0.46405	2
chr3	1800	-0.4933	-0.46405	2
chr3	2000	-0.543	-0.46405	2
chr3	2200	-0.4765	-0.46405	2
chr3	2400	-0.5409	-0.46405	2
chr3	2600	-0.587	-0.46405	2
chr3	2800	-0.5268	-0.46405	2
chr3	3000	-0.5122	-0.46405	2
chr3	3200	-0.4654	-0.46405	2
chr3	3400	-0.346	-0.46405	2
chr3	3600	-0.3279	-0.46405	2
chr3	3800	-0.3113	-0.46405	2
chr3	4000	-0.2089	-0.46405	2
chr3	4200	-0.2721	-0.46405	2
chr3	4400	-0.2392	-0.46405	2
chr3	4600	-0.1533	-0.46405	2
chr3	4800	-0.266	-0.46405	2
chr3	5000	-0.2171	-0.46405	2
chr3	5200	-0.277	-0.46405	2
chr3	5400	-0.0039	-0.46405	2
chr3	5600	-0.2793	-0.46405	2
chr3	5800	-0.2697	-0.46405	2
chr3	6000	-0.5774	-0.46405	2
chr3	6200	-0.4804	-0.46405	2
chr3	6400	-0.4627	-0.46405	2
chr3	6600	-0.6391	-0.46405	2
chr3	6800	-0.6341	-0.46405	2
chr3	7000	-0.5628	-0.46405	2
chr3	7200	-0.6533	-0.46405	2
chr3	7400	-0.3107	-0.46405	2
chr3	7600	-0.5559	-0.46405	2
chr3	7800	-0.3312	-0.46405	2
chr3	8000	-0.4334	-0.46405	2
chr3	8200	-0.4256	-0.46405	2
chr3	8400	-0.2326	0.044	3
chr3	8600	-0.3561	0.044	3
chr3	8800	-0.1715	0.044	3
chr3	9000	-0.2119	0.044	3
chr3	9200	0.2205	0.044	3
chr3	9400	0.044	0.044	3
chr3	9600	0.9769	0.044	3
chr3	9800	1.8088	0.044	3
chr3	10000	1.1131	0.044	3
chr3	10200	-0.122	-0.31905	2
chr3	10400	-0.1302	-0.31905	2
chr3	10600	-0.0873	-0.31905	2
chr3	10800	-0.3697	-0.31905	2
chr3	11000	-0.2087	-0.31905	2
chr3	11200	-0.1003	-0.31905	2
chr3	11400	-0.2161	-0.31905	2
chr3	11600	-0.378	-0.31905	2
chr3	11800	-0.1494	-0.31905	2
chr3	12000	-0.2139	-0.31905	2
chr3	12200	-0.3304	-0.31905	2
chr3	12400	-0.1377	-0.31905	2
chr3	12600	-0.0575	-0.31905	2
chr3	12800	-0.2797	-0.31905	2
chr3	13000	-0.3641	-0.31905	2
chr3	13200	-0.2648	-0.31905	2
chr3	13400	-0.2708	-0.31905	2
chr3	13600	-0.3407	-0.31905	2
chr3	13800	-0.4101	-0.31905	2
chr3	14000	-0.3295	-0.31905	2
chr3	14200	-0.3174	-0.31905	2
chr3	14400	-0.4533	-0.31905	2
chr3	14600	-0.2917	-0.31905	2
chr3	14800	-0.3539	-0.31905	2
chr3	15000	-0.3121	-0.31905	2
chr3	15200	-0.2386	-0.31905	2
chr3	15400	-0.2945	-0.31905	2
chr3	15600	-0.1872	-0.31905	2
chr3	15800	-0.2717	-0.31905	2
chr3	16000	-0.2303	-0.31905	2
chr3	16200	-0.412	-0.31905	2
chr3	16400	-0.3824	-0.31905	2
chr3	16600	-0.4847	-0.31905	2
chr3	16800	-0.4217	-0.31905	2
chr3	17000	-0.4865	-0.31905	2
chr3	17200	-0.4075	-0.31905	2
chr3	17400	-0.4837	-0.31905	2
chr3	17600	-0.1378	-0.31905	2
chr3	17800	-0.5079	-0.31905	2
chr3	18000	-0.2749	-0.31905	2
chr3	18200	-0.5972	-0.31905	2
chr3	18400	-0.6536	-0.31905	2
chr3	18600	-0.3183	-0.31905	2
chr3	18800	-0.5643	-0.31905	2
chr3	19000	-0.426	-0.31905	2
chr3	19200	-0.6049	-0.31905	2
chr3	19400	-0.5034	-0.31905	2
chr3	19600	-0.3549	-0.31905	2
chr3	19800	-0.4545	-0.31905	2
chr3	20000	-0.4948	-0.31905	2
chr3	20200	-0.3135	-0.31905	2
chr3	20400	-0.3403	-0.31905	2
chr3	20600	-0.568	-0.31905	2
chr3	20800	-0.4026	-0.31905	2
chr3	21000	-0.6247	-0.31905	2
chr3	21200	-0.5029	-0.31905	2
chr3	21400	-0.3887	-0.31905	2
chr3	21600	-0.5796	-0.31905	2
chr3	21800	-0.2346	-0.31905	2
chr3	22000	-0.562	-0.31905	2
chr3	22200	-0.453	-0.31905	2
chr3	22400	-0.4319	-0.31905	2
chr3	22600	-0.3536	-0.31905	2
chr3	22800	-0.2891	-0.31905	2
chr3	23000	-0.3572	-0.31905	2
chr3	23200	-0.2037	-0.31905	2
chr3	23400	-0.2941	-0.31905	2
chr3	23600	-0.2279	-0.31905	2
chr3	23800	-0.2502	-0.31905	2
chr3	24000	-0.1128	-0.31905	2
chr3	24200	-0.3966	-0.31905	2
chr3	24400	-0.2376	-0.31905	2
chr3	24600	-0.2623	-0.31905	2
chr3	24800	-0.3821	-0.31905	2
chr3	25000	-0.3581	-0.31905	2
chr3	25200	-0.3442	-0.31905	2
chr3	25400	-0.4337	-0.31905	2
chr3	25600	-0.4792	-0.31905	2
chr3	25800	-0.471	-0.31905	2
chr3	26000	-0.3357	-0.31905	2
chr3	26200	-0.4631	-0.31905	2
chr3	26400	-0.3009	-0.31905	2
chr3	26600	-0.3999	-0.31905	2
chr3	26800	-0.2376	-0.31905	2
chr3	27000	-0.2936	-0.31905	2
chr3	27200	-0.3933	-0.31905	2
chr3	27400	-0.3488	-0.31905	2
chr3	27600	-0.1697	-0.31905	2
chr3	27800	-0.3549	-0.31905	2
chr3	28000	-0.3691	-0.31905	2
chr3	28200	-0.3838	-0.31905	2
chr3	28400	-0.3302	-0.31905	2
chr3	28600	-0.3612	-0.31905	2
chr3	28800	-0.4815	-0.31905	2
chr3	29000	-0.5523	-0.31905	2
chr3	29200	-0.4284	-0.31905	2
chr3	29400	-0.4298	-0.31905	2
chr3	29600	-0.2093	-0.31905	2
chr3	29800	-0.2632	-0.31905	2
chr3	30000	-0.2128	-0.31905	2
chr3	30200	-0.1484	-0.31905	2
chr3	30400	-0.1644	-0.31905	2
chr3	30600	-0.3978	-0.31905	2
chr3	30800	-0.2713	-0.31905	2
chr3	31000	-0.416	-0.31905	2
chr3	31200	-0.2886	-0.31905	2
chr3	31400	-0.3062	-0.31905	2
chr3	31600	-0.1108	-0.31905	2
chr3	31800	-0.32	-0.31905	2
chr3	32000	-0.047	-0.31905	2
chr3	32200	-0.2186	-0.31905	2
chr3	32400	-0.2457	-0.31905	2
chr3	32600	-0.2473	-0.31905	2
chr3	32800	-0.2447	-0.31905	2
chr3	33000	-0.1058	-0.31905	2
chr3	33200	-0.2311	-0.31905	2
chr3	33400	-0.1459	-0.31905	2
chr3	33600	-0.1023	-0.31905	2
chr3	33800	-0.3608	-0.31905	2
chr3	34000	-0.0773	-0.31905	2
chr3	34200	-0.349	-0.31905	2
chr3	34400	-0.1555	-0.31905	2
chr3	34600	-0.5852	-0.31905	2
chr3	34800	-0.3741	-0.31905	2
chr3	35000	-0.5736	-0.31905	2
chr3	35200	-0.3198	-0.31905	2
chr3	35400	-0.4845	-0.31905	2
chr3	35600	-0.4768	-0.31905	2
chr3	35800	-0.4354	-0.31905	2
chr3	36000	-0.2856	-0.31905	2
chr3	36200	-0.2982	-0.31905	2
chr3	36400	-0.2482	-0.31905	2
chr3	36600	-0.1767	-0.31905	2
chr3	36800	-0.0715	-0.31905	2
chr3	37000	-0.1162	-0.31905	2
chr3	37200	-0.2073	-0.31905	2
chr3	37400	-0.0362	-0.31905	2
chr3	37600	0.9811	-0.31905	2
chr3	37800	-0.294	-0.31905	2
chr3	38000	-0.5477	-0.31905	2
chr3	38200	-0.3403	-0.31905	2
chr3	38400	-0.2026	-0.31905	2
chr3	38600	-0.2599	-0.31905	2
chr3	38800	-0.388	-0.31905	2
chr3	39000	-0.1643	-0.31905	2
chr3	39200	-0.1948	-0.31905	2
chr3	39400	-0.1851	-0.31905	2
chr3	39600	-0.2615	-0.31905	2
chr3	39800	1.6065	1.77465	5
chr3	40000	1.7973	1.77465	5
chr3	40200	1.752	1.77465	5
chr3	40400	1.6902	1.77465	5
chr3	40600	2.1053	1.77465	5
chr3	40800	1.9816	1.77465	5
chr3	41000	1.9412	1.77465	5
chr3	41200	0.579	1.77465	5
chr3	41400	-0.9731	-1.0247	1
chr3	41600	-1.0248	-1.0247	1
chr3	41800	-0.8946	-1.0247	1
chr3	42000	-0.8963	-1.0247	1
chr3	42200	-0.8671	-1.0247	1
chr3	42400	-1.1435	-1.0247	1
chr3	42600	-1.1952	-1.0247	1
chr3	42800	-0.9357	-1.0247	1
chr3	43000	-1.169	-1.0247	1
chr3	43200	-1.109	-1.0247	1
chr3	43400	-1.2324	-1.0247	1
chr3	43600	-0.9451	-1.0247	1
chr3	43800	-1.1204	-1.0247	1
chr3	44000	-1.2418	-1.0247	1
chr3	44200	-0.9924	-1.0247	1
chr3	44400	-0.9392	-1.0247	1
chr3	44600	-0.9299	-1.0247	1
chr3	44800	-0.8469	-1.0247	1
chr3	45000	-0.8567	-1.0247	1
chr3	45200	-0.9178	-1.0247	1
chr3	45400	-0.8627	-1.0247	1
chr3	45600	-1.0318	-1.0247	1
chr3	45800	-0.9756	-1.0247	1
chr3	46000	-1.003	-1.0247	1
chr3	46200	-0.8954	-1.0247	1
chr3	46400	-0.9896	-1.0247	1
chr3	46600	-1.0637	-1.0247	1
chr3	46800	-0.9891	-1.0247	1
chr3	47000	-0.9803	-1.0247	1
chr3	47200	-0.8179	-1.0247	1
chr3	47400	-0.6529	-1.0247	1
chr3	47600	-0.8674	-1.0247	1
chr3	47800	-0.6031	-1.0247	1
chr3	48000	-0.648	-1.0247	1
chr3	48200	-0.7946	-1.0247	1
chr3	48400	-1.0528	-1.0247	1
chr3	48600	-0.8377	-1.0247	1
chr3	48800	-0.6255	-1.0247	1
chr3	49000	-0.849	-1.0247	1
chr3	49200	-0.6405	-1.0247	1
chr3	49400	-0.7159	-1.0247	1
chr3	49600	-0.7658	-1.0247	1
chr3	49800	-0.6851	-1.0247	1
chr3	50000	-0.8433	-1.0247	1
chr3	50200	-1.0967	-1.0247	1
chr3	50400	NA	NA	NA
chr3	50600	-0.9827	-1.0247	1
chr3	50800	-0.7385	-1.0247	1
chr3	51000	-0.8437	-1.0247	1
chr3	51200	-0.9129	-1.0247	1
chr3	51400	-0.884	-1.0247	1
chr3	51600	-0.7049	-1.0247	1
chr3	51800	-0.9754	-1.0247	1
chr3	52000	-0.8857	-1.0247	1
chr3	52200	-0.8724	-1.0247	1
chr3	52400	-1.0575	-1.0247	1
chr3	52600	-1.4531	-1.0247	1
chr3	52800	-0.9115	-1.0247	1
chr3	53000	-0.8929	-1.0247	1
chr3	53200	-0.9669	-1.0247	1
chr3	53400	-0.7971	-1.0247	1
chr3	53600	-1.0926	-1.0247	1
chr3	53800	-1.0613	-1.0247	1
chr3	54000	-1.1313	-1.0247	1
chr3	54200	-1.0877	-1.0247	1
chr3	54400	-1.1384	-1.0247	1
chr3	54600	-1.1683	-1.0247	1
chr3	54800	-1.2047	-1.0247	1
chr3	55000	-1.0586	-1.0247	1
chr3	55200	-1.0766	-1.0247	1
chr3	55400	-1.1688	-1.0247	1
chr3	55600	-1.319	-1.0247	1
chr3	55800	-1.0051	-1.0247	1
chr3	56000	-1.1733	-1.0247	1
chr3	56200	-1.0085	-1.0247	1
chr3	56400	-1.0815	-1.0247	1
chr3	56600	-0.7395	-1.0247	1
chr3	56800	-0.966	-1.0247	1
chr3	57000	-1.029	-1.0247	1
chr3	57200	-0.9075	-1.0247	1
chr3	57400	-0.8019	-1.0247	1
chr3	57600	-0.9093	-1.0247	1
chr3	57800	-0.8253	-1.0247	1
chr3	58000	-0.9407	-1.0247	1
chr3	58200	-0.8031	-1.0247	1
chr3	58400	-0.9235	-1.0247	1
chr3	58600	-0.9267	-1.0247	1
chr3	58800	-0.8549	-1.0247	1
chr3	59000	-1.0141	-1.0247	1
chr3	59200	-1.1077	-1.0247	1
chr3	59400	-1.2834	-1.0247	1
chr3	59600	-1.031	-1.0247	1
chr3	59800	-1.1701	-1.0247	1
chr3	60000	-1.2144	-1.0247	1
chr3	60200	-1.2166	-1.0247	1
chr3	60400	-1.0746	-1.0247	1
chr3	60600	-1.2482	-1.0247	1
chr3	60800	-1.0222	-1.0247	1
chr3	61000	-0.8069	-1.0247	1
chr3	61200	-1.0045	-1.0247	1
chr3	61400	-1.0376	-1.0247	1
chr3	61600	-1.031	-1.0247	1
chr3	61800	-1.0277	-1.0247	1
chr3	62000	-1.2253	-1.0247	1
chr3	62200	-1.264	-1.0247	1
chr3	62400	-1.2812	-1.0247	1
chr3	62600	-1.2335	-1.0247	1
chr3	62800	-1.2416	-1.0247	1
